Fecha,Estado,Horario,Centena,Fijo,Corrido_1,Corrido_2
2025-09-05,NY,Midday,2,6,85,18
2025-09-05,GA,Evening,1,26,61,89
2025-09-05,TN,Evening,3,53,89,99
2025-09-05,FL,Evening,7,52,93,17
2025-09-05,NY,Evening,6,59,21,6
2025-09-05,NJ,Evening,7,65,4,47
2025-09-05,GA,Night,3,41,58,48
2025-09-06,TN,Morning,1,64,25,36
2025-09-06,GA,Midday,0,57,78,39
2025-09-06,NJ,Midday,6,74,26,60
2025-09-06,TN,Midday,9,57,97,78
2025-09-06,FL,Midday,9,39,59,86
2025-09-06,NY,Midday,1,44,23,84
2025-09-06,GA,Evening,9,29,54,99
2025-09-06,TN,Evening,8,47,22,35
2025-09-06,FL,Evening,6,7,16,70
2025-09-06,NY,Evening,7,29,61,17
2025-09-06,NJ,Evening,8,19,0,72
2025-09-06,GA,Night,4,84,11,63
2025-09-07,GA,Midday,8,90,99,46
2025-09-07,NJ,Midday,8,7,38,56
2025-09-07,FL,Midday,6,98,51,84
2025-09-07,NY,Midday,6,68,24,88
2025-09-07,GA,Evening,9,99,56,43
2025-09-07,FL,Evening,3,79,53,30
2025-09-07,NY,Evening,2,29,77,91
2025-09-07,NJ,Evening,1,38,17,66
2025-09-07,GA,Night,2,6,93,71
2025-09-08,TN,Morning,9,72,65,60
2025-09-08,GA,Midday,7,81,38,71
2025-09-08,NJ,Midday,3,89,25,93
2025-09-08,TN,Midday,6,15,27,75
2025-09-08,FL,Midday,8,81,49,21
2025-09-08,NY,Midday,5,13,63,78
2025-09-08,GA,Evening,6,22,86,10
2025-09-08,TN,Evening,1,28,80,43
2025-09-08,FL,Evening,8,24,37,67
2025-09-08,NY,Evening,1,61,75,73
2025-09-08,NJ,Evening,1,13,81,36
2025-09-08,GA,Night,6,67,2,65
2025-09-09,TN,Morning,5,0,12,65
2025-09-09,GA,Midday,9,67,31,95
2025-09-09,NJ,Midday,1,27,98,92
2025-09-09,TN,Midday,3,67,33,81
2025-09-09,FL,Midday,2,13,30,38
2025-09-09,NY,Midday,6,26,58,67
2025-09-09,GA,Evening,9,0,65,62
2025-09-09,TN,Evening,6,46,89,31
2025-09-09,FL,Evening,7,11,97,66
2025-09-09,NY,Evening,5,8,10,70
2025-09-09,NJ,Evening,5,1,4,8
2025-09-09,GA,Night,3,70,62,69
2025-09-10,TN,Morning,3,42,53,36
2025-09-10,GA,Midday,3,48,53,45
2025-09-10,NJ,Midday,8,49,5,32
2025-09-10,TN,Midday,2,34,89,21
2025-09-10,FL,Midday,5,61,44,3
2025-09-10,NY,Midday,0,39,17,40
2025-09-10,GA,Evening,7,77,65,10
2025-09-10,TN,Evening,7,85,73,68
2025-09-10,FL,Evening,4,28,2,40
2025-09-10,NY,Evening,3,6,60,60
2025-09-10,NJ,Evening,9,79,26,44
2025-09-10,GA,Night,0,99,48,21
2025-09-11,TN,Morning,6,70,9,34
2025-09-11,GA,Midday,1,78,64,48
2025-09-11,NJ,Midday,7,42,44,54
2025-09-11,TN,Midday,7,98,46,20
2025-09-11,FL,Midday,2,56,26,94
2025-09-11,NY,Midday,4,55,90,65
2025-09-11,GA,Evening,9,31,53,24
2025-09-11,TN,Evening,6,54,34,52
2025-09-11,FL,Evening,2,68,19,93
2025-09-11,NY,Evening,2,62,34,57
2025-09-11,NJ,Evening,6,89,40,61
2025-09-11,GA,Night,0,18,75,67
2025-09-12,GA,Midday,9,12,32,54
2025-09-12,NY,Midday,3,96,0,40
2025-09-12,GA,Evening,6,99,65,82
2025-09-12,NY,Evening,5,3,85,53
2025-09-12,GA,Night,3,87,44,65
2025-09-13,GA,Midday,8,48,59,71
2025-09-13,NY,Midday,2,42,60,11
2025-09-13,GA,Evening,8,63,90,30
2025-09-13,NY,Evening,1,9,84,24
2025-09-13,GA,Night,2,80,31,5
2025-09-14,GA,Midday,4,72,86,53
2025-09-14,NY,Midday,5,69,37,28
2025-09-14,GA,Evening,4,26,43,74
2025-09-14,NY,Evening,8,30,15,59
2025-09-14,GA,Night,8,68,4,69
2025-09-15,TN,Morning,0,45,2,54
2025-09-15,GA,Midday,7,41,54,44
2025-09-15,NJ,Midday,2,53,75,89
2025-09-15,TN,Midday,7,36,93,70
2025-09-15,FL,Midday,1,24,83,34
2025-09-15,NY,Midday,1,54,78,63
2025-09-15,GA,Evening,6,20,23,30
2025-09-15,TN,Evening,8,93,23,65
2025-09-15,NY,Evening,2,85,34,81
2025-09-15,NJ,Evening,8,44,52,96
2025-09-15,GA,Night,9,66,84,55
2025-09-16,TN,Morning,2,80,59,88
2025-09-16,GA,Midday,0,97,16,6
2025-09-16,NJ,Midday,9,99,15,36
2025-09-16,TN,Midday,0,36,91,63
2025-09-16,FL,Midday,8,9,61,93
2025-09-16,NY,Midday,3,51,5,12
2025-09-16,GA,Evening,3,58,36,44
2025-09-16,TN,Evening,1,55,53,39
2025-09-16,FL,Evening,7,54,12,61
2025-09-16,NY,Evening,4,26,67,2
2025-09-16,NJ,Evening,2,87,56,10
2025-09-16,GA,Night,5,44,20,1
2025-09-17,TN,Morning,1,55,12,15
2025-09-17,GA,Midday,2,39,11,49
2025-09-17,NJ,Midday,1,9,61,83
2025-09-17,TN,Midday,6,81,66,66
2025-09-17,FL,Midday,6,59,22,92
2025-09-17,NY,Midday,7,79,6,39
2025-09-17,GA,Evening,1,90,35,18
2025-09-17,TN,Evening,2,65,7,21
2025-09-17,FL,Evening,1,31,84,12
2025-09-17,NY,Evening,3,11,31,64
2025-09-17,NJ,Evening,2,17,90,72
2025-09-17,GA,Night,9,15,76,37
2025-09-18,TN,Morning,1,17,50,2
2025-09-18,GA,Midday,2,39,37,94
2025-09-18,NJ,Midday,2,43,20,78
2025-09-18,TN,Midday,1,19,60,12
2025-09-18,FL,Midday,3,47,84,50
2025-09-18,NY,Midday,8,96,3,73
2025-09-18,GA,Evening,9,22,0,79
2025-09-18,TN,Evening,7,89,14,55
2025-09-18,FL,Evening,0,79,25,65
2025-09-18,NY,Evening,4,93,98,97
2025-09-18,NJ,Evening,4,15,51,45
2025-09-18,GA,Night,8,78,30,48
2025-09-19,TN,Morning,2,29,98,24
2025-09-19,GA,Midday,2,39,76,74
2025-09-19,NJ,Midday,6,29,87,28
2025-09-19,TN,Midday,5,23,21,81
2025-09-19,FL,Midday,0,21,57,53
2025-09-19,NY,Midday,2,48,76,99
2025-09-19,GA,Evening,2,41,86,12
2025-09-19,TN,Evening,3,67,5,72
2025-09-19,FL,Evening,1,66,73,68
2025-09-19,NY,Evening,3,89,10,61
2025-09-19,NJ,Evening,5,35,14,64
2025-09-19,GA,Night,8,59,1,19
2025-09-20,TN,Morning,8,8,96,41
2025-09-20,GA,Midday,2,93,43,70
2025-09-20,NJ,Midday,4,90,65,61
2025-09-20,TN,Midday,0,11,25,77
2025-09-20,FL,Midday,1,91,99,94
2025-09-20,NY,Midday,5,31,87,32
2025-09-20,GA,Evening,1,58,15,89
2025-09-20,TN,Evening,6,65,38,98
2025-09-20,FL,Evening,7,57,25,85
2025-09-20,NY,Evening,6,44,42,92
2025-09-20,NJ,Evening,1,83,70,73
2025-09-20,GA,Night,0,94,35,30
2025-09-21,GA,Midday,7,87,93,82
2025-09-21,NJ,Midday,1,52,60,9
2025-09-21,FL,Midday,9,79,47,50
2025-09-21,NY,Midday,7,90,40,36
2025-09-21,GA,Evening,7,59,3,55
2025-09-21,TN,Evening,2,72,96,55
2025-09-21,FL,Evening,0,62,41,9
2025-09-21,NY,Evening,6,38,39,69
2025-09-21,NJ,Evening,1,53,0,34
2025-09-21,GA,Night,3,14,18,56
2025-09-22,TN,Morning,2,76,6,31
2025-09-22,GA,Midday,5,37,55,72
2025-09-22,NJ,Midday,9,43,11,65
2025-09-22,TN,Midday,0,55,80,44
2025-09-22,FL,Midday,6,96,97,13
2025-09-22,NY,Midday,8,62,73,86
2025-09-22,GA,Evening,5,20,48,5
2025-09-22,TN,Evening,5,4,47,91
2025-09-22,NY,Evening,2,64,90,37
2025-09-22,NJ,Evening,1,66,27,39
2025-09-22,GA,Night,3,88,81,52
2025-09-23,TN,Morning,8,66,94,58
2025-09-23,GA,Midday,8,50,27,13
2025-09-23,NJ,Midday,3,23,51,86
2025-09-23,TN,Midday,1,70,87,81
2025-09-23,FL,Midday,8,67,16,78
2025-09-23,NY,Midday,7,10,82,45
2025-09-23,GA,Evening,9,6,60,20
2025-09-23,TN,Evening,9,64,83,87
2025-09-23,FL,Evening,1,59,70,76
2025-09-23,NY,Evening,9,94,29,80
2025-09-23,NJ,Evening,0,78,16,97
2025-09-23,GA,Night,4,63,21,13
2025-09-24,TN,Morning,5,25,58,50
2025-09-24,GA,Midday,6,61,40,43
2025-09-24,NJ,Midday,8,86,33,15
2025-09-24,TN,Midday,7,93,26,31
2025-09-24,FL,Midday,2,78,74,66
2025-09-24,NY,Midday,4,12,47,97
2025-09-24,GA,Evening,4,21,92,18
2025-09-24,TN,Evening,9,71,87,69
2025-09-24,FL,Evening,5,7,16,38
2025-09-24,NY,Evening,0,88,78,21
2025-09-24,NJ,Evening,4,41,53,55
2025-09-24,GA,Night,0,8,61,64
2025-09-25,TN,Morning,5,70,45,11
2025-09-25,GA,Midday,0,91,13,97
2025-09-25,NJ,Midday,4,39,68,76
2025-09-25,TN,Midday,0,22,35,62
2025-09-25,FL,Midday,3,9,53,80
2025-09-25,NY,Midday,8,98,67,27
2025-09-25,GA,Evening,7,62,90,80
2025-09-25,TN,Evening,7,10,94,9
2025-09-25,NY,Evening,1,52,1,44
2025-09-25,NJ,Evening,6,71,16,14
2025-09-25,GA,Night,1,10,92,43
2025-09-26,TN,Morning,7,45,84,97
2025-09-26,GA,Midday,4,2,24,23
2025-09-26,NJ,Midday,4,50,67,66
2025-09-26,TN,Midday,9,41,89,98
2025-09-26,FL,Midday,6,30,15,10
2025-09-26,NY,Midday,2,88,22,86
2025-09-26,GA,Evening,5,9,67,10
2025-09-26,TN,Evening,6,42,1,25
2025-09-26,FL,Evening,0,58,95,66
2025-09-26,NY,Evening,7,23,5,70
2025-09-26,NJ,Evening,4,76,5,8
2025-09-26,GA,Night,3,95,18,19
2025-09-27,TN,Morning,2,86,31,8
2025-09-27,GA,Midday,8,81,54,44
2025-09-27,NJ,Midday,3,11,74,77
2025-09-27,TN,Midday,8,60,3,92
2025-09-27,FL,Midday,0,36,27,47
2025-09-27,NY,Midday,9,2,57,34
2025-09-27,GA,Evening,8,78,51,48
2025-09-27,TN,Evening,8,47,82,61
2025-09-27,FL,Evening,2,76,69,25
2025-09-27,NY,Evening,1,6,99,86
2025-09-27,NJ,Evening,8,75,86,19
2025-09-27,GA,Night,4,16,1,65
2025-09-28,GA,Midday,5,5,3,29
2025-09-28,NJ,Midday,7,99,89,75
2025-09-28,FL,Midday,7,53,55,96
2025-09-28,NY,Midday,3,67,34,47
2025-09-28,GA,Evening,3,7,16,40
2025-09-28,NY,Evening,0,84,19,50
2025-09-28,NJ,Evening,5,17,60,51
2025-09-28,GA,Night,3,62,28,14
2025-09-29,TN,Morning,0,45,58,15
2025-09-29,GA,Midday,7,17,16,83
2025-09-29,NJ,Midday,7,75,46,42
2025-09-29,TN,Midday,6,10,72,30
2025-09-29,FL,Midday,6,33,95,98
2025-09-29,NY,Midday,1,88,74,66
2025-09-29,GA,Evening,0,9,8,44
2025-09-29,TN,Evening,2,15,35,36
2025-09-29,FL,Evening,0,4,20,74
2025-09-29,NY,Evening,2,91,53,86
2025-09-29,NJ,Evening,3,44,82,5
2025-09-29,GA,Night,4,56,90,90
2025-09-30,TN,Morning,1,63,33,32
2025-09-30,GA,Midday,0,77,21,77
2025-09-30,NJ,Midday,2,6,7,3
2025-09-30,TN,Midday,6,8,66,97
2025-09-30,FL,Midday,3,22,90,98
2025-09-30,NY,Midday,8,37,88,52
2025-09-30,GA,Evening,1,85,38,90
2025-09-30,TN,Evening,7,24,18,53
2025-09-30,FL,Evening,8,76,56,11
2025-09-30,NY,Evening,6,1,21,14
2025-09-30,NJ,Evening,9,63,51,28
2025-09-30,GA,Night,3,90,66,74
2025-10-01,TN,Morning,8,86,80,22
2025-10-01,GA,Midday,6,33,6,40
2025-10-01,NJ,Midday,2,21,72,75
2025-10-01,TN,Midday,9,33,14,53
2025-10-01,FL,Midday,9,12,49,11
2025-10-01,NY,Midday,3,83,57,41
2025-10-01,GA,Evening,9,49,51,45
2025-10-01,TN,Evening,7,6,73,86
2025-10-01,FL,Evening,7,58,14,84
2025-10-01,NY,Evening,8,22,99,28
2025-10-01,NJ,Evening,5,21,59,2
2025-10-01,GA,Night,7,96,16,41
2025-10-02,TN,Morning,7,2,61,41
2025-10-02,GA,Midday,9,37,74,39
2025-10-02,NJ,Midday,1,44,79,58
2025-10-02,TN,Midday,9,79,57,30
2025-10-02,FL,Midday,5,70,8,22
2025-10-02,NY,Midday,3,21,28,46
2025-10-02,GA,Evening,7,24,22,47
2025-10-02,TN,Evening,6,83,88,53
2025-10-02,FL,Evening,5,0,28,43
2025-10-02,NY,Evening,5,97,69,33
2025-10-02,NJ,Evening,6,78,9,67
2025-10-02,GA,Night,0,30,22,4
2025-10-03,TN,Morning,4,53,4,95
2025-10-03,GA,Midday,7,78,43,13
2025-10-03,NJ,Midday,2,48,15,26
2025-10-03,TN,Midday,2,83,44,93
2025-10-03,FL,Midday,0,82,99,78
2025-10-03,NY,Midday,7,68,35,68
2025-10-03,GA,Evening,5,82,28,49
2025-10-03,TN,Evening,5,95,90,77
2025-10-03,FL,Evening,5,70,12,37
2025-10-03,NY,Evening,0,36,64,54
2025-10-03,NJ,Evening,2,96,68,2
2025-10-03,GA,Night,3,98,51,94
2025-10-04,TN,Morning,4,49,2,31
2025-10-04,GA,Midday,3,91,50,13
2025-10-04,NJ,Midday,9,97,35,99
2025-10-04,TN,Midday,0,27,83,85
2025-10-04,FL,Midday,1,89,4,51
2025-10-04,NY,Midday,3,77,20,52
2025-10-04,GA,Evening,6,32,56,34
2025-10-04,TN,Evening,6,36,77,2
2025-10-04,FL,Evening,0,82,99,31
2025-10-04,NY,Evening,7,26,16,44
2025-10-04,NJ,Evening,8,23,73,54
2025-10-04,GA,Night,7,74,74,15
2025-10-05,GA,Midday,8,90,48,97
2025-10-05,NJ,Midday,0,70,41,55
2025-10-05,FL,Midday,4,99,51,75
2025-10-05,NY,Midday,9,95,61,14
2025-10-05,GA,Evening,6,87,33,76
2025-10-05,TN,Evening,3,61,85,21
2025-10-05,FL,Evening,1,81,82,34
2025-10-05,NY,Evening,3,24,77,16
2025-10-05,NJ,Evening,6,9,33,84
2025-10-05,GA,Night,3,79,70,76
2025-10-06,TN,Morning,4,67,64,68
2025-10-06,GA,Midday,8,63,53,41
2025-10-06,NJ,Midday,1,67,64,72
2025-10-06,TN,Midday,2,28,18,35
2025-10-06,FL,Midday,8,56,61,19
2025-10-06,NY,Midday,5,6,76,42
2025-10-06,GA,Evening,7,33,93,76
2025-10-06,TN,Evening,9,1,79,87
2025-10-06,FL,Evening,4,62,14,33
2025-10-06,NY,Evening,7,62,32,90
2025-10-06,NJ,Evening,6,41,53,71
2025-10-06,GA,Night,0,56,56,6
2025-10-07,TN,Morning,9,69,45,42
2025-10-07,GA,Midday,1,91,28,22
2025-10-07,NJ,Midday,4,38,66,82
2025-10-07,TN,Midday,6,48,60,38
2025-10-07,FL,Midday,6,73,35,41
2025-10-07,NY,Midday,5,48,48,64
2025-10-07,GA,Evening,4,30,65,96
2025-10-07,TN,Evening,5,89,8,81
2025-10-07,FL,Evening,9,33,75,2
2025-10-07,NY,Evening,8,63,96,47
2025-10-07,NJ,Evening,7,77,58,68
2025-10-07,GA,Night,3,48,81,20
2025-10-08,TN,Morning,2,27,37,93
2025-10-08,GA,Midday,6,5,33,88
2025-10-08,NJ,Midday,9,34,17,25
2025-10-08,TN,Midday,4,24,73,3
2025-10-08,FL,Midday,2,35,4,49
2025-10-08,NY,Midday,2,60,30,72
2025-10-08,GA,Evening,3,10,73,54
2025-10-08,TN,Evening,7,29,82,68
2025-10-08,FL,Evening,0,31,27,63
2025-10-08,NY,Evening,5,64,4,94
2025-10-08,NJ,Evening,8,17,28,2
2025-10-08,GA,Night,2,56,70,91
2025-10-09,TN,Morning,2,76,91,8
2025-10-09,GA,Midday,6,43,45,54
2025-10-09,NJ,Midday,4,36,62,94
2025-10-09,TN,Midday,2,75,81,69
2025-10-09,FL,Midday,1,61,53,9
2025-10-09,NY,Midday,6,8,36,11
2025-10-09,GA,Evening,3,98,69,92
2025-10-09,TN,Evening,4,28,6,77
2025-10-09,FL,Evening,9,69,56,59
2025-10-09,NY,Evening,0,72,61,58
2025-10-09,NJ,Evening,3,25,91,60
2025-10-09,GA,Night,5,29,40,65
2025-10-10,TN,Morning,6,87,80,97
2025-10-10,GA,Midday,5,10,50,65
2025-10-10,NJ,Midday,3,0,15,82
2025-10-10,TN,Midday,6,0,75,13
2025-10-10,FL,Midday,4,89,14,57
2025-10-10,NY,Midday,5,35,50,66
2025-10-10,GA,Evening,6,91,28,24
2025-10-10,TN,Evening,4,4,92,60
2025-10-10,FL,Evening,1,44,74,15
2025-10-10,NY,Evening,8,38,1,29
2025-10-10,NJ,Evening,4,86,98,60
2025-10-10,GA,Night,7,80,62,32
2025-10-11,GA,Midday,4,19,24,93
2025-10-11,NY,Midday,7,29,10,1
2025-10-11,GA,Evening,0,61,20,40
2025-10-11,NY,Evening,3,90,98,27
2025-10-11,GA,Night,4,53,87,36
2025-10-12,GA,Midday,2,60,81,5
2025-10-12,NJ,Midday,1,11,34,47
2025-10-12,FL,Midday,1,89,64,53
2025-10-12,NY,Midday,3,13,13,7
2025-10-12,GA,Evening,4,86,6,12
2025-10-12,NY,Evening,1,42,56,92
2025-10-12,NJ,Evening,4,76,36,95
2025-10-12,GA,Night,3,95,64,37
2025-10-13,TN,Morning,0,45,12,8
2025-10-13,GA,Midday,0,30,41,94
2025-10-13,NJ,Midday,0,0,80,90
2025-10-13,TN,Midday,8,47,1,48
2025-10-13,FL,Midday,3,23,68,77
2025-10-13,NY,Midday,4,48,52,42
2025-10-13,GA,Evening,8,58,29,77
2025-10-13,TN,Evening,5,65,81,71
2025-10-13,FL,Evening,2,93,70,22
2025-10-13,NY,Evening,9,8,42,46
2025-10-13,NJ,Evening,2,89,49,50
2025-10-13,GA,Night,7,38,68,55
2025-10-14,TN,Morning,8,29,31,5
2025-10-14,GA,Midday,4,75,41,20
2025-10-14,NJ,Midday,5,25,96,6
2025-10-14,TN,Midday,4,28,49,79
2025-10-14,FL,Midday,5,89,24,26
2025-10-14,NY,Midday,8,40,2,38
2025-10-14,GA,Evening,2,24,92,36
2025-10-14,TN,Evening,2,64,83,42
2025-10-14,FL,Evening,8,30,22,96
2025-10-14,NY,Evening,5,23,50,44
2025-10-14,NJ,Evening,9,27,33,87
2025-10-14,GA,Night,7,86,21,41
2025-10-15,TN,Morning,5,3,73,99
2025-10-15,GA,Midday,1,49,14,36
2025-10-15,NJ,Midday,2,6,17,51
2025-10-15,TN,Midday,7,31,16,11
2025-10-15,FL,Midday,8,13,24,39
2025-10-15,NY,Midday,2,59,65,0
2025-10-15,GA,Evening,7,24,54,96
2025-10-15,TN,Evening,5,77,36,16
2025-10-15,FL,Evening,6,66,34,4
2025-10-15,NY,Evening,2,41,64,86
2025-10-15,NJ,Evening,2,99,10,3
2025-10-15,GA,Night,7,69,60,98
2025-10-16,TN,Morning,3,18,10,75
2025-10-16,GA,Midday,7,36,81,57
2025-10-16,NJ,Midday,3,76,10,85
2025-10-16,TN,Midday,8,64,35,39
2025-10-16,FL,Midday,4,0,82,87
2025-10-16,NY,Midday,8,46,91,42
2025-10-16,GA,Evening,3,8,31,99
2025-10-16,TN,Evening,0,17,15,45
2025-10-16,FL,Evening,6,88,70,72
2025-10-16,NY,Evening,3,33,75,84
2025-10-16,NJ,Evening,3,38,39,45
2025-10-16,GA,Night,8,63,70,0
2025-10-17,TN,Morning,3,46,40,83
2025-10-17,GA,Midday,5,92,68,85
2025-10-17,NJ,Midday,9,55,61,27
2025-10-17,TN,Midday,5,8,90,68
2025-10-17,FL,Midday,8,19,5,66
2025-10-17,NY,Midday,5,31,18,50
2025-10-17,GA,Evening,0,79,30,48
2025-10-17,TN,Evening,6,82,42,91
2025-10-17,FL,Evening,4,45,89,49
2025-10-17,NY,Evening,8,89,6,48
2025-10-17,NJ,Evening,8,32,90,4
2025-10-17,GA,Night,1,22,51,47
2025-10-18,TN,Morning,0,10,44,34
2025-10-18,GA,Midday,5,81,98,42
2025-10-18,NJ,Midday,4,28,79,53
2025-10-18,TN,Midday,1,20,41,26
2025-10-18,FL,Midday,4,58,6,57
2025-10-18,NY,Midday,5,98,93,87
2025-10-18,GA,Evening,1,73,56,30
2025-10-18,TN,Evening,0,32,97,60
2025-10-18,FL,Evening,8,8,76,84
2025-10-18,NY,Evening,9,92,0,90
2025-10-18,NJ,Evening,6,15,42,85
2025-10-18,GA,Night,4,41,2,67
2025-10-19,GA,Midday,7,44,25,11
2025-10-19,NJ,Midday,1,40,78,41
2025-10-19,FL,Midday,7,64,20,80
2025-10-19,NY,Midday,3,77,16,16
2025-10-19,GA,Evening,8,75,52,99
2025-10-19,TN,Evening,6,30,99,10
2025-10-19,FL,Evening,9,57,74,37
2025-10-19,NY,Evening,1,52,2,82
2025-10-19,NJ,Evening,8,9,2,94
2025-10-19,GA,Night,1,66,92,78
2025-10-20,TN,Morning,5,12,17,50
2025-10-20,GA,Midday,9,22,92,83
2025-10-20,NJ,Midday,2,75,34,92
2025-10-20,TN,Midday,4,94,63,84
2025-10-20,FL,Midday,9,84,59,75
2025-10-20,NY,Midday,8,87,58,77
2025-10-20,GA,Evening,3,79,0,66
2025-10-20,TN,Evening,0,67,26,39
2025-10-20,FL,Evening,1,34,92,10
2025-10-20,NY,Evening,5,82,88,31
2025-10-20,NJ,Evening,3,60,64,14
2025-10-20,GA,Night,7,8,8,50
2025-10-21,TN,Morning,9,30,34,76
2025-10-21,GA,Midday,6,72,11,79
2025-10-21,NJ,Midday,5,96,1,10
2025-10-21,TN,Midday,6,58,65,40
2025-10-21,FL,Midday,1,86,27,89
2025-10-21,NY,Midday,0,60,25,74
2025-10-21,GA,Evening,1,31,10,95
2025-10-21,TN,Evening,3,83,85,60
2025-10-21,NY,Evening,5,86,68,56
2025-10-21,NJ,Evening,0,2,44,83
2025-10-21,GA,Night,7,37,28,41
2025-10-22,TN,Morning,9,50,94,63
2025-10-22,GA,Midday,9,89,7,57
2025-10-22,NJ,Midday,6,57,59,44
2025-10-22,TN,Midday,0,50,35,28
2025-10-22,FL,Midday,9,74,41,0
2025-10-22,NY,Midday,2,67,57,36
2025-10-22,GA,Evening,3,62,41,90
2025-10-22,TN,Evening,8,69,47,32
2025-10-22,FL,Evening,0,18,35,12
2025-10-22,NY,Evening,3,4,46,33
2025-10-22,NJ,Evening,4,18,15,39
2025-10-22,GA,Night,3,60,43,28
2025-10-23,TN,Morning,9,69,1,39
2025-10-23,GA,Midday,2,32,77,26
2025-10-23,NJ,Midday,6,89,62,81
2025-10-23,TN,Midday,8,20,90,64
2025-10-23,FL,Midday,6,47,32,25
2025-10-23,NY,Midday,5,5,93,48
2025-10-23,GA,Evening,2,66,89,8
2025-10-23,TN,Evening,4,28,36,5
2025-10-23,FL,Evening,2,32,47,35
2025-10-23,NY,Evening,9,71,95,36
2025-10-23,NJ,Evening,0,15,13,7
2025-10-23,GA,Night,4,58,55,36
2025-10-24,TN,Morning,4,3,59,82
2025-10-24,GA,Midday,0,94,54,14
2025-10-24,NJ,Midday,2,37,64,83
2025-10-24,TN,Midday,0,49,64,13
2025-10-24,FL,Midday,4,99,0,7
2025-10-24,NY,Midday,6,53,99,79
2025-10-24,GA,Evening,7,9,7,65
2025-10-24,TN,Evening,3,30,6,98
2025-10-24,FL,Evening,0,51,50,84
2025-10-24,NY,Evening,9,58,23,10
2025-10-24,NJ,Evening,8,14,16,80
2025-10-24,GA,Night,2,15,17,85
2025-10-25,TN,Morning,8,88,99,99
2025-10-25,GA,Midday,6,19,56,66
2025-10-25,NJ,Midday,3,57,90,6
2025-10-25,TN,Midday,9,95,20,15
2025-10-25,FL,Midday,3,75,65,11
2025-10-25,NY,Midday,6,72,10,4
2025-10-25,GA,Evening,0,38,82,44
2025-10-25,TN,Evening,6,2,31,24
2025-10-25,FL,Evening,0,75,38,46
2025-10-25,NY,Evening,0,38,2,54
2025-10-25,NJ,Evening,4,37,45,3
2025-10-25,GA,Night,1,56,4,3
2025-10-26,GA,Midday,5,73,74,18
2025-10-26,NJ,Midday,0,71,24,13
2025-10-26,FL,Midday,0,2,71,93
2025-10-26,NY,Midday,4,77,57,72
2025-10-26,GA,Evening,6,29,40,64
2025-10-26,TN,Evening,3,34,88,40
2025-10-26,FL,Evening,1,95,94,43
2025-10-26,NY,Evening,4,4,52,2
2025-10-26,NJ,Evening,5,84,98,95
2025-10-26,GA,Night,9,60,56,35
2025-10-27,TN,Morning,4,5,19,19
2025-10-27,GA,Midday,1,3,97,43
2025-10-27,NJ,Midday,1,29,92,46
2025-10-27,TN,Midday,7,18,1,90
2025-10-27,FL,Midday,6,21,77,49
2025-10-27,NY,Midday,1,59,28,42
2025-10-27,GA,Evening,2,95,99,17
2025-10-27,TN,Evening,9,32,24,15
2025-10-27,FL,Evening,6,60,71,8
2025-10-27,NY,Evening,2,25,15,56
2025-10-27,NJ,Evening,4,82,21,73
2025-10-27,GA,Night,1,90,17,20
2025-10-28,TN,Morning,8,86,6,26
2025-10-28,GA,Midday,4,12,47,53
2025-10-28,NJ,Midday,6,84,50,92
2025-10-28,TN,Midday,5,85,64,52
2025-10-28,FL,Midday,3,33,65,6
2025-10-28,NY,Midday,3,52,11,93
2025-10-28,GA,Evening,4,30,5,50
2025-10-28,TN,Evening,0,52,37,43
2025-10-28,FL,Evening,7,64,20,61
2025-10-28,NY,Evening,0,99,72,69
2025-10-28,NJ,Evening,9,25,39,59
2025-10-28,GA,Night,1,14,39,29
2025-10-29,TN,Morning,1,71,12,80
2025-10-29,GA,Midday,8,73,84,1
2025-10-29,NJ,Midday,5,29,19,95
2025-10-29,TN,Midday,6,32,43,32
2025-10-29,FL,Midday,6,65,30,88
2025-10-29,NY,Midday,7,60,91,54
2025-10-29,GA,Evening,2,39,3,63
2025-10-29,TN,Evening,3,67,34,0
2025-10-29,FL,Evening,5,99,24,9
2025-10-29,NY,Evening,7,61,42,88
2025-10-29,NJ,Evening,4,60,39,81
2025-10-29,GA,Night,3,57,62,75
2025-10-30,TN,Morning,7,29,82,15
2025-10-30,GA,Midday,2,10,33,46
2025-10-30,NJ,Midday,5,20,49,53
2025-10-30,TN,Midday,1,9,97,34
2025-10-30,FL,Midday,9,24,15,76
2025-10-30,NY,Midday,5,38,99,60
2025-10-30,GA,Evening,6,28,77,26
2025-10-30,TN,Evening,6,0,58,41
2025-10-30,NY,Evening,5,64,44,59
2025-10-30,NJ,Evening,3,92,21,37
2025-10-30,GA,Night,7,28,94,18
2025-10-31,TN,Morning,2,98,54,44
2025-10-31,GA,Midday,5,76,27,45
2025-10-31,NJ,Midday,0,78,18,58
2025-10-31,TN,Midday,5,63,66,30
2025-10-31,FL,Midday,2,11,86,96
2025-10-31,NY,Midday,7,60,5,12
2025-10-31,GA,Evening,9,37,95,0
2025-10-31,TN,Evening,6,0,28,52
2025-10-31,FL,Evening,0,98,87,26
2025-10-31,NY,Evening,6,78,46,29
2025-10-31,NJ,Evening,7,6,6,88
2025-10-31,GA,Night,8,88,99,55
2025-11-01,TN,Morning,2,63,35,40
2025-11-01,GA,Midday,5,77,99,10
2025-11-01,NJ,Midday,4,35,16,77
2025-11-01,TN,Midday,9,77,73,27
2025-11-01,FL,Midday,3,26,40,4
